,X1,Y1,X2,Y2,From_ID,To_ID, Edge_ID,Distance_km,Average_speed,Edge_Traffic
4371,28.88897,41.084856,28.88734,41.085684,329.97456,329.95908,659.93364,0.163555693,38,"(329.97456, 329.95908)"
4372,28.88734,41.085684,28.887204,41.085744,329.95908,329.95778,659.91686,0.013106279,39,"(329.95908, 329.95778)"
4373,28.887204,41.085744,28.886703,41.085986,329.95778,329.95302,659.9108,0.049504676,40,"(329.95778, 329.95302)"
4374,28.886703,41.085986,28.885698,41.086506,329.95302,329.94349,659.89651,0.101437964,40,"(329.95302, 329.94349)"
4375,28.885698,41.086506,28.885319,41.086898,329.94349,329.94009,659.88358,0.053692057,41,"(329.94349, 329.94009)"
4376,28.866753,41.070818,28.870515,41.075369,329.73835,329.78052,659.51887,0.593873051,64,"(329.73835, 329.78052)"
4377,28.893653,41.070427,28.89332,41.070085,330.00696,330.00329,660.01025,0.046957723,20,"(330.00696, 330.00329)"
4378,28.89332,41.070085,28.893243,41.069913,330.00329,330.00234,660.00563,0.020133289,8,"(330.00329, 330.00234)"
4379,28.886539,41.088899,28.889897,41.086147,329.95429,329.98512,659.93941,0.413514977,36,"(329.95429, 329.98512)"
4380,28.889897,41.086147,28.891409,41.084054,329.98512,329.99814,659.98326,0.264051552,39,"(329.98512, 329.99814)"
4381,28.891409,41.084054,28.891468,41.083837,329.99814,329.99852,659.99666,0.024579751,42,"(329.99814, 329.99852)"
4382,28.891468,41.083837,28.891732,41.083604,329.99852,330.00092,659.99944,0.033897353,41,"(329.99852, 330.00092)"
4383,28.915702,41.069107,28.915785,41.069392,330.22613,330.22724,660.45337,0.032376404,13,"(330.22613, 330.22724)"
4384,28.913533,41.058282,28.913382,41.058849,330.19361,330.19267,660.38628,0.064172752,34,"(330.19361, 330.19267)"
4385,28.913382,41.058849,28.912775,41.05982,330.19267,330.18757,660.38024,0.118974742,45,"(330.19267, 330.18757)"
4386,28.912775,41.05982,28.909322,41.064888,330.18757,330.15811,660.34568,0.631347162,50,"(330.18757, 330.15811)"
4387,28.909322,41.064888,28.909209,41.065074,330.15811,330.15716,660.31527,0.022676485,24,"(330.15811, 330.15716)"
4388,28.913382,41.058849,28.914462,41.05893,330.19267,330.20355,660.39622,0.090089776,36,"(330.19267, 330.20355)"
4389,28.914462,41.05893,28.928928,41.059878,330.20355,330.34916,660.55271,1.205280296,35,"(330.20355, 330.34916)"
4390,28.928011,41.058834,28.923666,41.058089,330.33894,330.29475,660.63369,0.369994684,38,"(330.33894, 330.29475)"
4391,28.923666,41.058089,28.921767,41.057979,330.29475,330.27565,660.5704,0.158089224,24,"(330.29475, 330.27565)"
4392,28.921752,41.057871,28.923663,41.057982,330.27539,330.29461,660.57,0.159090826,38,"(330.27539, 330.29461)"
4393,28.923663,41.057982,28.928065,41.05876,330.29461,330.33941,660.63402,0.375433107,44,"(330.29461, 330.33941)"
4394,28.914462,41.05893,28.91513,41.063838,330.20355,330.21514,660.41869,0.547602047,16,"(330.20355, 330.21514)"
4395,28.912775,41.05982,28.913565,41.065288,330.18757,330.20094,660.38851,0.610479565,20,"(330.18757, 330.20094)"
4396,28.900146,41.049832,28.899849,41.05132,330.05129,330.04981,660.1011,0.166997425,24,"(330.05129, 330.04981)"
4397,28.899849,41.05132,28.899649,41.051747,330.04981,330.04824,660.09805,0.050219873,25,"(330.04981, 330.04824)"
4398,28.899649,41.051747,28.899326,41.052316,330.04824,330.04558,660.09382,0.068613277,25,"(330.04824, 330.04558)"
4399,28.899326,41.052316,28.899085,41.052703,330.04558,330.04355,660.08913,0.047385904,24,"(330.04558, 330.04355)"
4400,28.899085,41.052703,28.899013,41.052787,330.04355,330.04292,660.08647,0.011074726,25,"(330.04355, 330.04292)"
4401,28.899013,41.052787,28.89881,41.05306,330.04292,330.04116,660.08408,0.034672188,26,"(330.04292, 330.04116)"
4402,28.89881,41.05306,28.894375,41.058686,330.04116,330.00244,660.0436,0.72490279,30,"(330.04116, 330.00244)"
4403,28.898945,41.052715,28.899015,41.052643,330.04217,330.04279,660.08496,0.009880697,34,"(330.04217, 330.04279)"
4404,28.899015,41.052643,28.899354,41.052116,330.04279,330.04566,660.08845,0.06491217,25,"(330.04279, 330.04566)"
4405,28.899354,41.052116,28.900042,41.049728,330.04566,330.05015,660.09581,0.271149242,22,"(330.04566, 330.05015)"
4406,28.892547,41.060815,28.894202,41.058719,329.98629,330.00074,659.98703,0.270181342,24,"(329.98629, 330.00074)"
4407,28.894202,41.058719,28.894258,41.058648,330.00074,330.00123,660.00197,0.009149539,28,"(330.00074, 330.00123)"
4408,28.894258,41.058648,28.898766,41.052938,330.00123,330.0406,660.04183,0.736012102,23,"(330.00123, 330.0406)"
4409,28.898766,41.052938,28.898943,41.052717,330.0406,330.04215,660.08275,0.028593626,30,"(330.0406, 330.04215)"
4410,28.911927,41.050162,28.911705,41.050136,330.16943,330.16719,660.33662,0.018650643,14,"(330.16943, 330.16719)"
4411,28.889392,41.05741,28.889864,41.057362,329.95133,329.956,659.90733,0.039536648,15,"(329.95133, 329.956)"
4412,28.886452,41.058074,28.8883,41.058067,329.92259,329.94107,659.86366,0.153385968,47,"(329.92259, 329.94107)"
4413,28.893393,41.044782,28.893788,41.044452,329.97871,329.98233,659.96104,0.049159059,39,"(329.97871, 329.98233)"
4414,28.882858,41.056229,28.885764,41.053328,329.88481,329.91097,659.79578,0.402327677,45,"(329.88481, 329.91097)"
4415,28.885697,41.059132,28.885688,41.059126,329.9161,329.91601,659.83211,0.001000782,66,"(329.9161, 329.91601)"
4416,28.885688,41.059126,28.881912,41.056512,329.91601,329.87563,659.79164,0.427099424,54,"(329.91601, 329.87563)"
4417,28.886002,41.056238,28.88609,41.055988,329.91626,329.91689,659.83315,0.028695137,33,"(329.91626, 329.91689)"
4418,28.88591,41.055737,28.885198,41.056153,329.91484,329.90813,659.82297,0.074997068,52,"(329.91484, 329.90813)"
4419,28.88558,41.056349,28.881912,41.056512,329.91215,329.87563,659.78778,0.304981156,37,"(329.91215, 329.87563)"
4420,28.885959,41.053579,28.888845,41.056868,329.91317,329.94532,659.85849,0.436647604,48,"(329.91317, 329.94532)"
4421,28.886452,41.058074,28.886572,41.056463,329.92259,329.92218,659.84477,0.179098162,30,"(329.92259, 329.92218)"
4422,28.88558,41.056349,28.885912,41.056579,329.91215,329.9157,659.82785,0.037564798,37,"(329.91215, 329.9157)"
4423,28.874701,41.07595,28.877243,41.072575,329.82296,329.84501,659.66797,0.429952303,73,"(329.82296, 329.84501)"
4424,28.877243,41.072575,28.879989,41.068709,329.84501,329.8686,659.71361,0.485896839,43,"(329.84501, 329.8686)"
4425,28.885165,41.061512,28.883083,41.064836,329.91316,329.89567,659.80883,0.407426493,99,"(329.91316, 329.89567)"
4426,28.879743,41.06938,28.874839,41.076109,329.86681,329.8245,659.69131,0.850625089,94,"(329.86681, 329.8245)"
4427,28.88591,41.055737,28.885764,41.053328,329.91484,329.91097,659.82581,0.267673441,99,"(329.91484, 329.91097)"
4428,28.885764,41.053328,28.885135,41.050045,329.91097,329.9014,659.81237,0.368133679,99,"(329.91097, 329.9014)"
4429,28.879807,41.056605,28.881056,41.05648,329.85468,329.86704,659.72172,0.104591407,65,"(329.85468, 329.86704)"
4430,28.890216,41.059411,28.890176,41.057459,329.96157,329.95922,659.92079,0.216697434,37,"(329.96157, 329.95922)"
4431,28.891029,41.057727,28.890726,41.058678,329.96802,329.96594,659.93396,0.108515423,36,"(329.96802, 329.96594)"
4432,28.891029,41.057727,28.890176,41.057459,329.96802,329.95922,659.92724,0.076794804,36,"(329.96802, 329.95922)"
4433,28.889961,41.057248,28.890759,41.05752,329.95686,329.96511,659.92197,0.072790794,34,"(329.95686, 329.96511)"
4434,28.890578,41.048491,28.890993,41.046239,329.95427,329.95617,659.91044,0.252334022,32,"(329.95427, 329.95617)"
4435,28.875957,41.056036,28.876027,41.056001,329.81561,329.81627,659.63188,0.006989229,15,"(329.81561, 329.81627)"
4436,28.876027,41.056001,28.876179,41.05603,329.81627,329.81782,659.63409,0.013020193,17,"(329.81627, 329.81782)"
4437,28.876179,41.05603,28.876223,41.056117,329.81782,329.81835,659.63617,0.010324473,29,"(329.81782, 329.81835)"
4438,28.876223,41.056117,28.876113,41.05622,329.81835,329.81735,659.6357,0.014631144,33,"(329.81835, 329.81735)"
4439,28.876113,41.05622,28.875954,41.056182,329.81735,329.81572,659.63307,0.013854686,36,"(329.81735, 329.81572)"
4440,28.883083,41.064836,28.884996,41.067691,329.89567,329.91765,659.81332,0.354456697,51,"(329.89567, 329.91765)"
4441,28.884996,41.067691,28.885085,41.06773,329.91765,329.91858,659.83623,0.00856201,51,"(329.91765, 329.91858)"
4442,28.885144,41.067942,28.879743,41.06938,329.91938,329.86681,659.78619,0.47585245,57,"(329.91938, 329.86681)"
4443,28.885085,41.06773,28.885583,41.067976,329.91858,329.92381,659.84239,0.049539047,50,"(329.91858, 329.92381)"
4444,28.89363,41.065546,28.893527,41.065628,330.00185,330.0009,660.00275,0.012487266,14,"(330.00185, 330.0009)"
4445,28.893527,41.065628,28.893231,41.065739,330.0009,329.99805,659.99895,0.027484426,13,"(330.0009, 329.99805)"
4446,28.893231,41.065739,28.893029,41.065698,329.99805,329.99599,659.99404,0.01737269,11,"(329.99805, 329.99599)"
4447,28.880429,41.067584,28.879989,41.068709,329.87187,329.8686,659.74047,0.130105634,34,"(329.87187, 329.8686)"
4448,28.889973,41.071327,28.886445,41.068687,329.97106,329.93314,659.9042,0.414268435,54,"(329.97106, 329.93314)"
4449,28.885583,41.067976,28.886543,41.068635,329.92381,329.93407,659.85788,0.108165053,55,"(329.92381, 329.93407)"
4450,28.886543,41.068635,28.890068,41.071302,329.93407,329.97198,659.90605,0.416218736,54,"(329.93407, 329.97198)"
4451,28.877243,41.072575,28.880429,41.067584,329.84501,329.87187,659.71688,0.613876668,46,"(329.84501, 329.87187)"
4452,28.889422,41.06411,28.888693,41.064263,329.95833,329.95119,659.90952,0.062845201,24,"(329.95833, 329.95119)"
4453,28.894258,41.058648,28.894375,41.058686,330.00123,330.00244,660.00367,0.010587495,42,"(330.00123, 330.00244)"
4454,28.904879,41.045561,28.905173,41.045457,330.09435,330.09719,660.19154,0.026994843,12,"(330.09435, 330.09719)"
4455,28.905154,41.045422,28.905173,41.045457,330.09696,330.09719,660.19415,0.004192869,19,"(330.09696, 330.09719)"
4456,28.905173,41.045457,28.905314,41.045484,330.09719,330.09862,660.19581,0.012080655,11,"(330.09719, 330.09862)"
4457,28.905314,41.045484,28.90524,41.045316,330.09862,330.09772,660.19634,0.019633443,23,"(330.09862, 330.09772)"
4458,28.90524,41.045316,28.905154,41.045422,330.09772,330.09696,660.19468,0.013761897,10,"(330.09772, 330.09696)"
4459,28.90679,41.050739,28.905314,41.045484,330.11864,330.09862,660.21726,0.596030983,49,"(330.11864, 330.09862)"
4460,28.890068,41.071302,28.891563,41.070661,329.97198,329.98629,659.95827,0.14303689,32,"(329.97198, 329.98629)"
4461,28.891563,41.070661,28.893243,41.069913,329.98629,330.00234,659.98863,0.162287283,23,"(329.98629, 330.00234)"
4462,28.893243,41.069913,28.895237,41.06863,330.00234,330.021,660.02334,0.218340043,24,"(330.00234, 330.021)"
4463,28.895237,41.06863,28.895859,41.068161,330.021,330.02675,660.04775,0.073317006,60,"(330.021, 330.02675)"
4464,28.905797,41.057976,28.906883,41.057216,330.11595,330.12605,660.242,0.123456343,48,"(330.11595, 330.12605)"
4465,28.906883,41.057216,28.909419,41.055386,330.12605,330.14958,660.27563,0.292518367,41,"(330.12605, 330.14958)"
4466,28.89324,41.060755,28.892737,41.060833,329.99316,329.9882,659.98136,0.042637307,24,"(329.99316, 329.9882)"
4467,28.894769,41.060833,28.895516,41.060914,330.00852,330.01607,660.02459,0.062649518,16,"(330.00852, 330.01607)"
4468,28.89854,41.052292,28.896533,41.049279,330.03769,330.01461,660.0523,0.37363264,50,"(330.03769, 330.01461)"
4469,28.899955,41.060853,28.900725,41.060099,330.0604,330.06735,660.12775,0.105305146,20,"(330.0604, 330.06735)"
4470,28.901291,41.059612,28.901577,41.059392,330.07252,330.07516,660.14768,0.034056263,26,"(330.07252, 330.07516)"
4471,28.899849,41.05132,28.902356,41.0536,330.04981,330.07716,660.12697,0.327638809,49,"(330.04981, 330.07716)"
4472,28.904651,41.059812,28.902548,41.062081,330.10632,330.08756,660.19388,0.306431574,38,"(330.10632, 330.08756)"
4473,28.900861,41.059832,28.899438,41.059643,330.06844,330.05402,660.12246,0.119957719,50,"(330.06844, 330.05402)"
4474,28.899426,41.053138,28.899311,41.053052,330.0474,330.04616,660.09356,0.013499376,29,"(330.0474, 330.04616)"
4475,28.899311,41.053052,28.899013,41.052787,330.04616,330.04292,660.08908,0.038431927,34,"(330.04616, 330.04292)"
4476,28.899013,41.052787,28.898945,41.052715,330.04292,330.04217,660.08509,0.009784007,35,"(330.04292, 330.04217)"
4477,28.898945,41.052715,28.89854,41.052292,330.04217,330.03769,660.07986,0.057745584,36,"(330.04217, 330.03769)"
4478,28.898739,41.052385,28.899354,41.052116,330.03978,330.04566,660.08544,0.059136722,20,"(330.03978, 330.04566)"
4479,28.899311,41.053052,28.89881,41.05306,330.04616,330.04116,660.08732,0.04159248,29,"(330.04616, 330.04116)"
4480,28.89854,41.052292,28.898739,41.052385,330.03769,330.03978,660.07747,0.019477567,30,"(330.03769, 330.03978)"
4481,28.898739,41.052385,28.899015,41.052643,330.03978,330.04279,660.08257,0.036673035,23,"(330.03978, 330.04279)"
4482,28.899015,41.052643,28.899085,41.052703,330.04279,330.04355,660.08634,0.008838082,23,"(330.04279, 330.04355)"
4483,28.899085,41.052703,28.899426,41.053138,330.04355,330.0474,660.09095,0.055968751,32,"(330.04355, 330.0474)"
4484,28.905408,41.066575,28.902548,41.062081,330.12066,330.08756,660.20822,0.552435176,32,"(330.12066, 330.08756)"
4485,28.886539,41.088899,28.886459,41.08929,329.95429,329.95388,659.90817,0.043905995,27,"(329.95429, 329.95388)"
4486,28.881816,41.091677,28.880964,41.091448,329.90984,329.90109,659.81093,0.075145713,33,"(329.90984, 329.90109)"
4487,28.880964,41.091448,28.880604,41.091358,329.90109,329.8974,659.79849,0.031505785,20,"(329.90109, 329.8974)"
4488,28.880604,41.091358,28.880465,41.091318,329.8974,329.89597,659.79337,0.012361876,20,"(329.8974, 329.89597)"
4489,28.886324,41.086068,28.887078,41.085714,329.94931,329.95649,659.9058,0.073895366,22,"(329.94931, 329.95649)"
4490,28.887078,41.085714,28.887231,41.085645,329.95649,329.95796,659.91445,0.014829865,38,"(329.95649, 329.95796)"
4491,28.887231,41.085645,28.88897,41.084856,329.95796,329.97456,659.93252,0.168829058,49,"(329.95796, 329.97456)"
4492,28.88897,41.084856,28.891038,41.083919,329.97456,329.9943,659.96886,0.200696584,42,"(329.97456, 329.9943)"
4493,28.891038,41.083919,28.891178,41.083855,329.9943,329.99564,659.98994,0.013619516,29,"(329.9943, 329.99564)"
4494,28.891178,41.083855,28.891732,41.083604,329.99564,330.00092,659.99656,0.053764111,41,"(329.99564, 330.00092)"
4495,28.89156,41.063832,28.891767,41.064079,329.97943,329.98175,659.96118,0.032355504,20,"(329.97943, 329.98175)"
4496,28.891767,41.064079,28.891429,41.063854,329.98175,329.97814,659.95989,0.037560319,20,"(329.98175, 329.97814)"
4497,28.892363,41.063689,28.891779,41.063782,329.98732,329.98157,659.96889,0.049559047,25,"(329.98732, 329.98157)"
4498,28.891779,41.063782,28.89156,41.063832,329.98157,329.97943,659.961,0.019005416,24,"(329.98157, 329.97943)"
4499,28.891841,41.056109,28.896533,41.049279,329.97452,330.01461,659.98913,0.85230364,22,"(329.97452, 330.01461)"
4500,28.890897,41.063911,28.889422,41.06411,329.97288,329.95833,659.93121,0.124401787,44,"(329.97288, 329.95833)"
4501,28.890897,41.063911,28.891249,41.063825,329.97288,329.97632,659.9492,0.030735985,44,"(329.97288, 329.97632)"
4502,28.891249,41.063825,28.891415,41.063789,329.97632,329.97794,659.95426,0.014345776,44,"(329.97632, 329.97794)"
4503,28.891415,41.063789,28.891534,41.063763,329.97794,329.9791,659.95704,0.010290001,37,"(329.97794, 329.9791)"
4504,28.894398,41.093537,28.894771,41.093236,330.03752,330.04095,660.07847,0.045549474,44,"(330.03752, 330.04095)"
4505,28.894771,41.093236,28.895558,41.092135,330.04095,330.04772,660.08867,0.138572586,44,"(330.04095, 330.04772)"
4506,28.900078,41.060946,28.900055,41.060886,330.06173,330.06144,660.12317,0.006928195,11,"(330.06173, 330.06144)"
4507,28.900055,41.060886,28.899955,41.060853,330.06144,330.0604,660.12184,0.009072352,12,"(330.06144, 330.0604)"
4508,28.89987,41.060985,28.900078,41.060946,330.05969,330.06173,660.12142,0.017798481,11,"(330.05969, 330.06173)"
4509,28.916704,41.05197,28.917466,41.051415,330.21901,330.22608,660.44509,0.088290614,24,"(330.21901, 330.22608)"
4510,28.917466,41.051415,28.920728,41.048509,330.22608,330.25579,660.48187,0.421132071,24,"(330.22608, 330.25579)"
4511,28.884776,41.087472,28.885214,41.086869,329.93523,329.93901,659.87424,0.076168496,32,"(329.93523, 329.93901)"
4512,28.885214,41.086869,28.885552,41.086456,329.93901,329.94198,659.88099,0.053745768,21,"(329.93901, 329.94198)"
4513,28.885319,41.086898,28.88492,41.087515,329.94009,329.93672,659.87681,0.07607368,15,"(329.94009, 329.93672)"
4514,28.88492,41.087515,28.884573,41.088142,329.93672,329.93387,659.87059,0.075320913,38,"(329.93672, 329.93387)"
4515,28.891801,41.08399,28.890031,41.086195,330.002,329.98651,659.98851,0.285460257,26,"(330.002, 329.98651)"
4516,28.890031,41.086195,28.886459,41.08929,329.98651,329.95388,659.94039,0.453785396,36,"(329.98651, 329.95388)"
4517,28.884573,41.088142,28.886539,41.088899,329.93387,329.95429,659.88816,0.183541811,44,"(329.93387, 329.95429)"
4518,28.911824,41.049188,28.911809,41.048924,330.16743,330.16701,660.33444,0.029330435,50,"(330.16743, 330.16701)"
4519,28.911809,41.048924,28.911252,41.045313,330.16701,330.15783,660.32484,0.403478351,31,"(330.16701, 330.15783)"
4520,28.914623,41.056996,28.916393,41.057065,330.20323,330.221,660.42423,0.147109512,13,"(330.20323, 330.221)"
4521,28.899949,41.077239,28.900039,41.077368,330.07673,330.07776,660.15449,0.016150376,30,"(330.07673, 330.07776)"
4522,28.900039,41.077368,28.900126,41.077306,330.07776,330.07857,660.15633,0.009975208,13,"(330.07776, 330.07857)"
4523,28.900126,41.077306,28.900126,41.077273,330.07857,330.07853,660.1571,0.003663,13,"(330.07857, 330.07853)"
4524,28.893747,41.044896,28.892444,41.046939,329.98237,329.97138,659.95375,0.251241318,40,"(329.98237, 329.97138)"
4525,28.890578,41.048491,28.893393,41.044782,329.95427,329.97871,659.93298,0.473377284,31,"(329.95427, 329.97871)"
4526,28.889288,41.053386,28.889338,41.057111,329.94627,329.95049,659.89676,0.413495826,44,"(329.94627, 329.95049)"
4527,28.884962,41.045753,28.88513,41.045564,329.89537,329.89686,659.79223,0.025190347,38,"(329.89537, 329.89686)"
4528,28.872577,41.08176,28.872271,41.080667,329.80753,329.80338,659.61091,0.12395293,52,"(329.80753, 329.80338)"
4529,28.872271,41.080667,28.871922,41.079417,329.80338,329.79864,659.60202,0.141741489,60,"(329.80338, 329.79864)"
4530,28.871922,41.079417,28.871446,41.077719,329.79864,329.79218,659.59082,0.192574242,67,"(329.79864, 329.79218)"
4531,28.871446,41.077719,28.871362,41.077418,329.79218,329.79104,659.58322,0.034130686,58,"(329.79218, 329.79104)"
4532,28.871818,41.076933,28.872969,41.0776,329.79511,329.80729,659.6024,0.12086369,44,"(329.79511, 329.80729)"
4533,28.872969,41.0776,28.873084,41.077673,329.80729,329.80851,659.6158,0.012520608,53,"(329.80729, 329.80851)"
4534,28.873084,41.077673,28.873366,41.077854,329.80851,329.81151,659.62002,0.030846217,24,"(329.80851, 329.81151)"
4535,28.873366,41.077854,28.873444,41.077904,329.81151,329.81234,659.62385,0.008527319,25,"(329.81151, 329.81234)"
4536,28.871818,41.076933,28.873125,41.07711,329.79511,329.80836,659.60347,0.11024578,46,"(329.79511, 329.80836)"
4537,28.873125,41.07711,28.873224,41.077123,329.80836,329.80936,659.61772,0.008342742,33,"(329.80836, 329.80936)"
4538,28.873444,41.077904,28.873647,41.078159,329.81234,329.81463,659.62697,0.032940277,29,"(329.81234, 329.81463)"
4539,28.873647,41.078159,28.873919,41.078501,329.81463,329.81769,659.63232,0.04416774,54,"(329.81463, 329.81769)"
4540,28.87323,41.077454,28.873125,41.07711,329.80975,329.80836,659.61811,0.039165917,68,"(329.80975, 329.80836)"
4541,28.873125,41.07711,28.872369,41.074629,329.80836,329.79832,659.60668,0.282449136,66,"(329.80836, 329.79832)"
4542,28.873224,41.077123,28.873546,41.076933,329.80936,329.81239,659.62175,0.034045076,15,"(329.80936, 329.81239)"
4543,28.873546,41.076933,28.874701,41.07595,329.81239,329.82296,659.63535,0.145243743,48,"(329.81239, 329.82296)"
4544,28.872577,41.08176,28.871472,41.080092,329.80753,329.79481,659.60234,0.206619029,49,"(329.80753, 329.79481)"
4545,28.877193,41.057851,28.876863,41.058193,329.82978,329.82682,659.6566,0.046811596,22,"(329.82978, 329.82682)"
4546,28.873802,41.058911,28.876446,41.057837,329.79693,329.8223,659.61923,0.249742183,64,"(329.79693, 329.8223)"
4547,28.876863,41.058193,28.876614,41.058068,329.82682,329.82421,659.65103,0.024892579,11,"(329.82682, 329.82421)"
4548,28.878599,41.056577,28.877094,41.057614,329.84257,329.82855,659.67112,0.169862823,37,"(329.84257, 329.82855)"
4549,28.877094,41.057614,28.876672,41.05755,329.82855,329.82427,659.65282,0.035739159,29,"(329.82855, 329.82427)"
4550,28.877193,41.057851,28.876974,41.057935,329.82978,329.82768,659.65746,0.020428909,50,"(329.82978, 329.82768)"
4551,28.868941,41.062266,28.867985,41.0622,329.75168,329.74205,659.49373,0.079685478,27,"(329.75168, 329.74205)"
4552,28.872746,41.07971,28.872362,41.079046,329.80717,329.80267,659.60984,0.080300087,48,"(329.80717, 329.80267)"
4553,28.876614,41.058068,28.873834,41.059015,329.82421,329.79736,659.62157,0.253555775,43,"(329.82421, 329.79736)"
4554,28.876446,41.057837,28.876672,41.05755,329.8223,329.82427,659.64657,0.036969325,45,"(329.8223, 329.82427)"
4555,28.873834,41.059015,28.871469,41.061423,329.79736,329.77611,659.57347,0.331624188,68,"(329.79736, 329.77611)"
4556,28.870984,41.061129,28.873802,41.058911,329.77097,329.79693,659.5679,0.339587777,81,"(329.77097, 329.79693)"
4557,28.899004,41.049007,28.898707,41.048867,330.03905,330.03594,660.07499,0.029140408,14,"(330.03905, 330.03594)"
4558,28.893215,41.047702,28.893108,41.048445,329.97985,329.97953,659.95938,0.082949791,23,"(329.97985, 329.97953)"
4559,28.899287,41.044346,28.899581,41.045127,330.03722,330.04094,660.07816,0.090059908,24,"(330.03722, 330.04094)"
4560,28.899581,41.045127,28.899591,41.045258,330.04094,330.04117,660.08211,0.014564669,15,"(330.04094, 330.04117)"
4561,28.899242,41.045254,28.89925,41.045083,330.03767,330.03758,660.07525,0.018992611,27,"(330.03767, 330.03758)"
4562,28.892354,41.046829,28.892444,41.046939,329.97037,329.97138,659.94175,0.014313805,49,"(329.97037, 329.97138)"
4563,28.892444,41.046939,28.892997,41.04761,329.97138,329.97758,659.94896,0.087487928,39,"(329.97138, 329.97758)"
4564,28.893788,41.044452,28.893747,41.044896,329.98233,329.98237,659.9647,0.049401347,20,"(329.98233, 329.98237)"
4565,28.898283,41.091662,28.895875,41.091894,330.07449,330.05064,660.12513,0.201516213,56,"(330.07449, 330.05064)"
4566,28.895558,41.092135,28.893613,41.091594,330.04772,330.02772,660.07544,0.172242218,40,"(330.04772, 330.02772)"
4567,28.89383,41.091507,28.895951,41.091424,330.02981,330.05093,660.08074,0.176283911,40,"(330.02981, 330.05093)"
4568,28.903123,41.073664,28.902798,41.074266,330.10489,330.10225,660.20714,0.072061295,32,"(330.10489, 330.10225)"
4569,28.915257,41.066527,28.915702,41.069107,330.2191,330.22613,660.44523,0.288751967,40,"(330.2191, 330.22613)"
4570,28.880604,41.091358,28.880509,41.090547,329.8974,329.89564,659.79304,0.090365666,22,"(329.8974, 329.89564)"
4571,28.901136,41.087749,28.897643,41.089349,330.09911,330.06578,660.16489,0.339992333,49,"(330.09911, 330.06578)"
4572,28.889961,41.057248,28.89111,41.056815,329.95686,329.96792,659.92478,0.106793804,47,"(329.95686, 329.96792)"
4573,28.891673,41.056271,28.891841,41.056109,329.973,329.97452,659.94752,0.022754944,36,"(329.973, 329.97452)"
4574,28.909209,41.065074,28.90914,41.064773,330.15716,330.15617,660.31333,0.033898281,15,"(330.15716, 330.15617)"
4575,28.90914,41.064773,28.907287,41.059582,330.15617,330.13245,660.28862,0.596373813,24,"(330.15617, 330.13245)"
4576,28.907287,41.059582,28.907341,41.059487,330.13245,330.1329,660.26535,0.011457982,24,"(330.13245, 330.1329)"
4577,28.921767,41.057979,28.921752,41.057871,330.27565,330.27539,660.55104,0.012052476,49,"(330.27565, 330.27539)"
4578,28.921752,41.057871,28.919701,41.056051,330.27539,330.25306,660.52845,0.264180534,36,"(330.27539, 330.25306)"
4579,28.907419,41.092729,28.90707,41.092827,330.16692,330.16353,660.33045,0.030942171,15,"(330.16692, 330.16353)"
4580,28.914415,41.054204,28.914267,41.054124,330.19835,330.19679,660.39514,0.015157541,20,"(330.19835, 330.19679)"
4581,28.913696,41.057155,28.914299,41.057089,330.19412,330.20008,660.3942,0.050582336,25,"(330.19412, 330.20008)"
4582,28.91562,41.056348,28.914623,41.056996,330.21255,330.20323,660.41578,0.109641986,43,"(330.21255, 330.20323)"
4583,28.908132,41.085996,28.907176,41.085372,330.16732,330.15713,660.32445,0.105326192,31,"(330.16732, 330.15713)"
4584,28.907287,41.059582,28.907053,41.059654,330.13245,330.13018,660.26263,0.021002051,15,"(330.13245, 330.13018)"
4585,28.907053,41.059654,28.904651,41.059812,330.13018,330.10632,660.2365,0.200135912,24,"(330.13018, 330.10632)"
4586,28.91237,41.057794,28.912238,41.057708,330.18149,330.18009,660.36158,0.014531347,20,"(330.18149, 330.18009)"
4587,28.910673,41.053969,28.910409,41.053962,330.1607,330.15805,660.31875,0.021925772,13,"(330.1607, 330.15805)"
4588,28.898867,41.077932,28.893464,41.081208,330.0666,330.01585,660.08245,0.577354004,38,"(330.0666, 330.01585)"
4589,28.893464,41.081208,28.89215,41.083434,330.01585,330.00493,660.02078,0.270085193,15,"(330.01585, 330.00493)"
4590,28.894981,41.043351,28.893802,41.043825,329.99316,329.98185,659.97501,0.11110457,27,"(329.99316, 329.98185)"
4591,28.89156,41.063832,28.891429,41.063854,329.97943,329.97814,659.95757,0.011143854,19,"(329.97943, 329.97814)"
4592,28.891429,41.063854,28.890897,41.063911,329.97814,329.97288,659.95102,0.044606987,41,"(329.97814, 329.97288)"
4593,28.891534,41.063763,28.891767,41.063741,329.9791,329.98141,659.96051,0.01949257,30,"(329.9791, 329.98141)"
4594,28.891767,41.063741,28.892363,41.063689,329.98141,329.98732,659.96873,0.049803604,24,"(329.98141, 329.98732)"
4595,28.892507,41.048971,28.891594,41.048781,329.97404,329.96472,659.93876,0.078659042,25,"(329.97404, 329.96472)"
4596,28.931857,41.069285,28.927427,41.069964,330.38786,330.34423,660.73209,0.37533508,59,"(330.38786, 330.34423)"
4597,28.927427,41.069964,28.926278,41.069519,330.34423,330.3323,660.67653,0.107399864,59,"(330.34423, 330.3323)"
4598,28.920196,41.067907,28.92009,41.068019,330.26987,330.26892,660.53879,0.015230214,44,"(330.26987, 330.26892)"
